unit_id,t_id,func_state,p_F1,p_F2,p_F3,p_F4,p_F5,p_F6,poi_density,poi_entropy,food_density,retail_density,office_density,residential_service_density,public_service_density,entertainment_density,transport_service_density,dianping_heat,meituan_heat,avg_rating,housing_price,aoi_dominant_function,ai_interface_vitality,landuse_mix,service_accessibility,station_proximity
plot_11878,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9325695518438459,0.7474502732577645
plot_11547,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.910780476781876,0.7097890257036004
plot_11547,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.910780476781876,0.7097890257036004
plot_11547,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.910780476781876,0.7097890257036004
plot_11547,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.910780476781876,0.7097890257036004
plot_19792,WD_AM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69257.0,UNKNOWN,0.0,0.0,0.9632143677597249,0.7091593673954922
plot_19792,WD_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69257.0,UNKNOWN,0.0,0.0,0.9632143677597249,0.7091593673954922
plot_19792,WD_EVE,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69257.0,UNKNOWN,0.0,0.0,0.9632143677597249,0.7091593673954922
plot_19792,WE_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69257.0,UNKNOWN,0.0,0.0,0.9632143677597249,0.7091593673954922
plot_16287,WD_AM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,69257.0,UNKNOWN,0.0,0.0,0.9637460809606266,0.7571737707789825
plot_16287,WD_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,69257.0,UNKNOWN,0.0,0.0,0.9637460809606266,0.7571737707789825
plot_16287,WD_EVE,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,69257.0,UNKNOWN,0.0,0.0,0.9637460809606266,0.7571737707789825
plot_16287,WE_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,69257.0,UNKNOWN,0.0,0.0,0.9637460809606266,0.7571737707789825
plot_6351,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8623678539661512,0.6682703311226225
plot_6351,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8623678539661512,0.6682703311226225
plot_6351,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8623678539661512,0.6682703311226225
plot_6351,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8623678539661512,0.6682703311226225
plot_11715,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8849919299357946,0.5631411341112506
plot_11715,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8849919299357946,0.5631411341112506
plot_11715,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8849919299357946,0.5631411341112506
plot_11715,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8849919299357946,0.5631411341112506
plot_14805,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,69257.0,UNKNOWN,0.0,0.0,0.9745206433527794,0.6134539983236666
plot_14805,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,69257.0,UNKNOWN,0.0,0.0,0.9745206433527794,0.6134539983236666
plot_14805,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,69257.0,UNKNOWN,0.0,0.0,0.9745206433527794,0.6134539983236666
plot_14805,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,69257.0,UNKNOWN,0.0,0.0,0.9745206433527794,0.6134539983236666
plot_11714,WD_AM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,1.896627683762408e-05,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,69257.0,UNKNOWN,0.0,0.0,0.9026724344236086,0.5795302021262538
plot_11714,WD_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,1.8382500410877813e-05,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,69257.0,UNKNOWN,0.0,0.0,0.9026724344236086,0.5795302021262538
plot_11714,WD_EVE,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,1.77694224127801e-05,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,69257.0,UNKNOWN,0.0,0.0,0.9026724344236086,0.5795302021262538
plot_11714,WE_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,2.1977705524631897e-05,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,69257.0,UNKNOWN,0.0,0.0,0.9026724344236086,0.5795302021262538
plot_14795,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8571975954733542,0.5637468363370362
plot_14795,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8571975954733542,0.5637468363370362
plot_14795,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8571975954733542,0.5637468363370362
plot_14795,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8571975954733542,0.5637468363370362
plot_6748,WD_AM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,69257.0,UNKNOWN,0.0,0.0,0.8748932239615549,0.6351462446947722
plot_6748,WD_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,69257.0,UNKNOWN,0.0,0.0,0.8748932239615549,0.6351462446947722
plot_6748,WD_EVE,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,69257.0,UNKNOWN,0.0,0.0,0.8748932239615549,0.6351462446947722
plot_6748,WE_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,69257.0,UNKNOWN,0.0,0.0,0.8748932239615549,0.6351462446947722
plot_14797,WD_AM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.522944662048,2.6555555555555554,69257.0,UNKNOWN,0.0,0.0,0.913293412128332,0.49908068645472614
plot_14797,WD_PM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4792.40878902473,2.6555555555555554,69257.0,UNKNOWN,0.0,0.0,0.913293412128332,0.49908068645472614
plot_14797,WD_EVE,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6589.929167667688,2.6555555555555554,69257.0,UNKNOWN,0.0,0.0,0.913293412128332,0.49908068645472614
plot_14797,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9309.139098645535,2.6555555555555554,69257.0,UNKNOWN,0.0,0.0,0.913293412128332,0.49908068645472614
plot_4768,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.7897198437124311,0.4060110106177441
plot_4768,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.7897198437124311,0.4060110106177441
plot_4768,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.7897198437124311,0.4060110106177441
plot_4768,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69257.0,UNKNOWN,0.0,0.0,0.7897198437124311,0.4060110106177441
plot_4911,WD_AM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,58894.0,UNKNOWN,0.0,0.0,0.900520446682003,0.38190820511442164
plot_4911,WD_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,58894.0,UNKNOWN,0.0,0.0,0.900520446682003,0.38190820511442164
plot_4911,WD_EVE,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,58894.0,UNKNOWN,0.0,0.0,0.900520446682003,0.38190820511442164
plot_4911,WE_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,58894.0,UNKNOWN,0.0,0.0,0.900520446682003,0.38190820511442164
plot_4824,WD_AM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.0,0.0,0.8091827592998497,0.3911897666632093
plot_4824,WD_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.0,0.0,0.8091827592998497,0.3911897666632093
plot_4824,WD_EVE,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.0,0.0,0.8091827592998497,0.3911897666632093
plot_4824,WE_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.0,0.0,0.8091827592998497,0.3911897666632093
plot_4924,WD_AM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69257.0,UNKNOWN,0.0,0.0,0.912274775135872,0.3649390228648777
plot_4924,WD_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69257.0,UNKNOWN,0.0,0.0,0.912274775135872,0.3649390228648777
plot_4924,WD_EVE,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69257.0,UNKNOWN,0.0,0.0,0.912274775135872,0.3649390228648777
plot_4924,WE_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69257.0,UNKNOWN,0.0,0.0,0.912274775135872,0.3649390228648777
plot_4821,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8909872061583104,0.35754734215756717
plot_4821,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8909872061583104,0.35754734215756717
plot_4821,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8909872061583104,0.35754734215756717
plot_4821,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8909872061583104,0.35754734215756717
plot_4626,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9147726620067796,0.33782576654538427
plot_4626,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9147726620067796,0.33782576654538427
plot_4626,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9147726620067796,0.33782576654538427
plot_4626,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9147726620067796,0.33782576654538427
plot_4625,WD_AM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,55500.0,UNKNOWN,0.0,0.0,0.9012492756840466,0.33240123520097553
plot_4625,WD_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,55500.0,UNKNOWN,0.0,0.0,0.9012492756840466,0.33240123520097553
plot_4625,WD_EVE,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,55500.0,UNKNOWN,0.0,0.0,0.9012492756840466,0.33240123520097553
plot_4625,WE_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,55500.0,UNKNOWN,0.0,0.0,0.9012492756840466,0.33240123520097553
plot_4703,WD_AM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,6.785384757882832e-05,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,69257.0,UNKNOWN,0.0,0.0,0.9297923802599969,0.33402147221599
plot_4703,WD_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,6.576532609305228e-05,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,69257.0,UNKNOWN,0.0,0.0,0.9297923802599969,0.33402147221599
plot_4703,WD_EVE,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,6.357197515796877e-05,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,69257.0,UNKNOWN,0.0,0.0,0.9297923802599969,0.33402147221599
plot_4703,WE_PM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,7.862755002302068e-05,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,69257.0,UNKNOWN,0.0,0.0,0.9297923802599969,0.33402147221599
plot_14796,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9501973446164712,0.492529953958088
plot_14796,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9501973446164712,0.492529953958088
plot_14796,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9501973446164712,0.492529953958088
plot_14796,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.9501973446164712,0.492529953958088
plot_14804,WD_AM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96419557026279,2.9,69257.0,UNKNOWN,0.0,0.0,0.9767627879809611,0.4991680332174745
plot_14804,WD_PM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.91467294746413,2.9,69257.0,UNKNOWN,0.0,0.0,0.9767627879809611,0.4991680332174745
plot_14804,WD_EVE,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.8887965039996,2.9,69257.0,UNKNOWN,0.0,0.0,0.9767627879809611,0.4991680332174745
plot_14804,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.2323349782735,2.9,69257.0,UNKNOWN,0.0,0.0,0.9767627879809611,0.4991680332174745
plot_14803,WD_AM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.3451637689309,3.5,69257.0,UNKNOWN,0.0,0.0,0.9922763712347002,0.5002048822452435
plot_14803,WD_PM,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.730698698854,3.5,69257.0,UNKNOWN,0.0,0.0,0.9922763712347002,0.5002048822452435
plot_14803,WD_EVE,综合功能过渡-间歇活力型,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.3931003430016,3.5,69257.0,UNKNOWN,0.0,0.0,0.9922763712347002,0.5002048822452435
plot_14803,WE_PM,综合功能过渡-夜间高活力型,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3509.531037189214,3.5,69257.0,UNKNOWN,0.0,0.0,0.9922763712347002,0.5002048822452435
plot_14798,WD_AM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.0,0.0,0.9903815033957503,0.5109990744666172
plot_14798,WD_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.0,0.0,0.9903815033957503,0.5109990744666172
plot_14798,WD_EVE,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.0,0.0,0.9903815033957503,0.5109990744666172
plot_14798,WE_PM,综合功能过渡-稳定背景型,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69257.0,UNKNOWN,0.0,0.0,0.9903815033957503,0.5109990744666172
plot_8857,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.890308249656639,0.4396615731283504
plot_8857,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.890308249656639,0.4396615731283504
plot_8857,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.890308249656639,0.4396615731283504
plot_8857,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.890308249656639,0.4396615731283504
plot_8858,WD_AM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8857966554141651,0.4279388360661205
plot_8858,WD_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8857966554141651,0.4279388360661205
plot_8858,WD_EVE,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8857966554141651,0.4279388360661205
plot_8858,WE_PM,综合功能过渡-稳定背景型2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,69257.0,UNKNOWN,0.0,0.0,0.8857966554141651,0.4279388360661205
plot_8169,WD_AM,高密综合功能-稳定背景型,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,64666.666666666664,UNKNOWN,0.0,0.0,0.9824792431807714,0.41261100763197306
