source_id,target_id,synthetic_edge_flow
plot_18391,plot_16290,4.90701496003208e-07
plot_18392,plot_16290,5.936676411002223e-07
plot_18469,plot_16290,4.0091565601131036e-07
plot_18470,plot_16290,3.287182741980019e-07
plot_8784,plot_16290,4.169290906160372e-07
plot_8785,plot_16290,4.794656444900896e-07
plot_164,plot_163,5.873776078648027e-07
plot_16631,plot_16302,6.839521127944991e-06
plot_19496,plot_16313,4.648616553321274e-08
plot_7254,plot_16313,3.8125249898697645e-08
plot_6373,plot_16314,6.141916984363986e-07
plot_6567,plot_16314,3.696336378071851e-07
plot_16782,plot_16315,9.502178762087931e-07
plot_5840,plot_16315,7.915251331228807e-07
plot_6342,plot_16315,8.988674717128133e-07
plot_6392,plot_16315,7.310635138523466e-07
plot_6393,plot_16315,8.637677852335007e-07
plot_16798,plot_16317,0.0003976025350009062
plot_16827,plot_16317,0.0003826414699385318
plot_16919,plot_16317,0.0002280227118558267
plot_6310,plot_16317,0.000625435890252506
plot_6311,plot_16317,0.0006028377600883557
plot_6312,plot_16317,0.001942983738144324
plot_6615,plot_16317,0.001344286172548806
plot_16652,plot_16318,2.392678327243889e-10
plot_16730,plot_16318,9.474602734466632e-05
plot_16824,plot_16318,5.91965901606195e-11
plot_16825,plot_16318,4.1261261620021454e-11
plot_16849,plot_16318,3.22545026009796e-08
plot_7667,plot_16318,1.4799184457479145e-10
plot_7668,plot_16318,4.1261184252267546e-11
plot_9784,plot_16318,2.392679249050282e-10
plot_18245,plot_16319,3.572519706004415e-08
plot_18525,plot_16319,5.588727216557661e-08
plot_19643,plot_16319,6.37612307820418e-08
plot_7304,plot_16319,2.9652267891145413e-07
plot_7306,plot_16319,7.023023715209228e-07
plot_7399,plot_16319,6.88880569306455e-07
plot_7433,plot_16319,1.5537399654992983e-07
plot_9274,plot_16319,7.050554623061057e-08
plot_9821,plot_16319,1.666124632493142e-07
plot_16344,plot_16322,1.1340001433218747e-07
plot_5989,plot_16322,1.4081100105168066e-07
plot_6715,plot_16322,8.442693593020092e-08
plot_7157,plot_16322,1.4068188282730572e-07
plot_7158,plot_16322,1.208687613013859e-07
plot_6677,plot_16324,1.7708452575806313e-05
plot_16326,plot_16325,1.0151816182049847e-05
plot_16331,plot_16325,1.0894691930932321e-05
plot_16346,plot_16325,1.2993068968246383e-05
plot_16331,plot_16326,6.202137216824072e-06
plot_16336,plot_16326,2.461227758591454e-06
plot_16346,plot_16326,1.894317559762551e-05
plot_3673,plot_16326,2.739307630034473e-06
plot_3677,plot_16326,2.0789365769889375e-06
plot_16331,plot_16329,1.9584234747653794e-06
plot_16336,plot_16329,1.3288026942109302e-05
plot_16348,plot_16329,1.2231386269665637e-05
plot_6388,plot_16329,1.4723777119597834e-06
plot_7257,plot_16329,1.3314773475379015e-06
plot_16332,plot_16330,6.512805005978809e-06
plot_16345,plot_16330,7.741972345896968e-07
plot_6248,plot_16330,1.0227634123500453e-06
plot_6249,plot_16330,3.4164366243422056e-07
plot_6389,plot_16330,1.4534606133888043e-06
plot_7255,plot_16330,9.375840185253433e-07
plot_7256,plot_16330,8.032844977296788e-07
plot_16336,plot_16331,2.50249483363878e-06
plot_16346,plot_16331,2.1791070943930035e-06
plot_16345,plot_16332,2.5610785898815335e-06
plot_6248,plot_16332,8.108519846899285e-07
plot_6249,plot_16332,2.942595290805389e-07
plot_6389,plot_16332,1.3437131672572337e-06
plot_7255,plot_16332,7.585077524352574e-07
plot_7256,plot_16332,7.340094229327459e-07
plot_16349,plot_16333,6.482972643728407e-06
plot_16345,plot_16335,2.3619190552610238e-06
plot_16349,plot_16335,1.134477546832134e-06
plot_19014,plot_16335,4.7241742815707795e-07
plot_19015,plot_16335,5.833831742639599e-07
plot_19460,plot_16335,4.6092299939683705e-07
plot_16348,plot_16336,3.1558596702031314e-06
plot_5989,plot_16344,2.0185508402224882e-07
plot_7157,plot_16344,8.315830831114335e-08
plot_7158,plot_16344,1.2757378900314412e-06
plot_16349,plot_16345,1.364227820217893e-06
plot_6248,plot_16345,5.50219195122113e-07
plot_7256,plot_16345,1.1670330853448384e-06
plot_3677,plot_16346,2.2077279211111354e-06
plot_7185,plot_16346,1.7527318346066853e-06
plot_19460,plot_16347,3.606089619737717e-07
plot_6390,plot_16347,9.202651367603863e-07
plot_6391,plot_16347,8.335403809809847e-07
plot_6623,plot_16347,1.586867043670182e-06
plot_6388,plot_16348,2.413455999004168e-06
plot_7257,plot_16348,1.7348387460564391e-06
plot_19075,plot_16349,1.07649505420802e-06
plot_19076,plot_16349,1.0339338328058048e-06
plot_4249,plot_16366,2.8842651094549467e-05
plot_16376,plot_16370,4.778935874191837e-07
plot_16378,plot_16370,6.847405129115084e-07
plot_16379,plot_16370,2.0452017568486289e-07
plot_16380,plot_16370,1.6048509476904622e-07
plot_16394,plot_16370,2.458254460362434e-07
plot_16395,plot_16370,6.005846211444215e-07
plot_16374,plot_16372,1.277689456490443e-07
plot_16388,plot_16372,3.543175848421983e-07
plot_16396,plot_16372,8.378272462560367e-08
plot_17337,plot_16372,3.8016866827348874e-08
plot_19518,plot_16372,5.974290164491076e-08
plot_16374,plot_16373,6.363409283154853e-08
plot_16375,plot_16373,6.464500294070081e-07
plot_16376,plot_16373,1.5060811099763635e-07
plot_16377,plot_16373,1.3115251415208134e-07
plot_16380,plot_16373,1.0285441469907867e-07
plot_16388,plot_16373,6.49593349092154e-08
plot_17334,plot_16373,1.0109591045854114e-07
plot_16384,plot_16374,1.0060372872629594e-07
plot_16388,plot_16374,3.860948680140466e-07
plot_16394,plot_16374,1.262523934830982e-07
plot_16396,plot_16374,1.936365971091788e-07
plot_16376,plot_16375,9.343214449822378e-08
plot_16377,plot_16375,1.121962317074618e-07
plot_16388,plot_16375,5.0618739121586786e-08
plot_17334,plot_16375,1.454037514232961e-07
plot_2761,plot_16375,7.766856749707428e-08
plot_16377,plot_16376,4.681916430409755e-07
plot_16378,plot_16376,1.121345707381882e-07
plot_16379,plot_16376,1.0647451498018744e-07
plot_16380,plot_16376,2.2111343651553924e-07
plot_16395,plot_16376,4.711174278393323e-07
plot_16396,plot_16376,7.886006595000863e-08
plot_16380,plot_16377,8.234654575042669e-07
plot_16395,plot_16377,1.4200187608632627e-07
plot_16379,plot_16378,1.7385300694418673e-06
plot_16380,plot_16378,1.720667857580241e-07
plot_16395,plot_16378,7.614611927414042e-07
plot_16380,plot_16379,4.834968782337088e-07
plot_16395,plot_16379,7.350285233520072e-07
plot_16395,plot_16380,3.5656906331535345e-07
plot_16394,plot_16384,9.198301753620123e-07
plot_16396,plot_16384,5.513819382089813e-07
plot_16396,plot_16388,8.59224919816294e-08
plot_17337,plot_16388,3.461049809112818e-08
plot_16396,plot_16394,6.21015348319564e-07
plot_16398,plot_16397,3.3501021093806594e-06
plot_16526,plot_16410,1.9816950496976e-06
plot_16615,plot_16410,1.2345467359932804e-06
plot_16618,plot_16410,1.9054394041267308e-05
plot_16620,plot_16410,9.58409699756148e-07
plot_7189,plot_16410,9.6237929047479e-07
plot_4473,plot_16417,1.607466816576792e-07
plot_4474,plot_16417,1.2645615261591098e-06
plot_4482,plot_16417,1.3223096099249458e-07
plot_4541,plot_16417,4.0838596135611026e-07
plot_4573,plot_16417,1.675133275278042e-07
plot_4574,plot_16417,3.786510847673076e-07
plot_4593,plot_16417,4.1662706950305435e-07
plot_18467,plot_16418,1.1165307938340598e-06
plot_4225,plot_16418,9.080152163808283e-07
plot_4237,plot_16418,4.855397152670761e-07
plot_4241,plot_16418,6.56981272262205e-06
plot_4552,plot_16418,5.427621849126985e-07
plot_16433,plot_16432,8.795488460251332e-07
plot_16434,plot_16432,1.773678895167061e-07
plot_16435,plot_16432,8.45992648572318e-07
plot_16436,plot_16432,1.0268918749461015e-06
plot_16437,plot_16432,2.0813591912220285e-07
plot_16439,plot_16432,1.5049809933873776e-07
plot_16440,plot_16432,8.888696042087415e-07
plot_4687,plot_16432,1.685334157759253e-07
plot_4717,plot_16432,1.9059740913088528e-07
plot_16434,plot_16433,7.659020906197812e-07
plot_16440,plot_16433,1.170083733503872e-06
plot_4669,plot_16433,3.749060060242686e-07
plot_967,plot_16433,1.7487912931869427e-06
plot_16435,plot_16434,5.020727202041055e-07
plot_16436,plot_16434,1.438770035777351e-07
plot_16437,plot_16434,6.536032995277198e-07
plot_16438,plot_16434,6.039245518032755e-07
plot_16439,plot_16434,1.3506314665873551e-06
plot_16440,plot_16434,1.0253219243412104e-06
plot_16436,plot_16435,9.337651633826452e-07
plot_16437,plot_16435,1.0980153755808104e-06
plot_16438,plot_16435,1.9536724336549264e-07
plot_16439,plot_16435,1.8995475724608512e-07
plot_16440,plot_16435,7.282796972905394e-07
plot_903,plot_16435,1.1297158637249876e-07
plot_16437,plot_16436,2.52672901944917e-07
plot_16440,plot_16436,2.043807498944445e-07
plot_4482,plot_16436,2.559732693381549e-07
plot_4687,plot_16436,3.522743971957023e-07
plot_4717,plot_16436,1.9398972482135288e-07
plot_16438,plot_16437,4.366436424838322e-07
plot_16439,plot_16437,3.2016277210590323e-07
plot_16440,plot_16437,2.430994812853373e-07
plot_903,plot_16437,1.715781292445817e-07
plot_16439,plot_16438,1.129659896995176e-06
plot_16440,plot_16438,1.8170578994979967e-07
plot_5499,plot_16438,2.528264331855815e-07
plot_903,plot_16438,1.8799583261834343e-07
plot_16440,plot_16439,2.571396098055565e-07
plot_5499,plot_16439,2.593399590127297e-07
plot_903,plot_16439,1.1520929244391743e-07
plot_2116,plot_16451,8.161607150341713e-07
plot_2846,plot_16451,3.833582145364132e-06
plot_2849,plot_16451,4.623018611811819e-06
plot_2854,plot_16451,7.893245114595086e-06
plot_3268,plot_16451,1.7890137708178073e-06
plot_3269,plot_16451,2.0141852057684814e-06
plot_16467,plot_16466,1.0934978638408709e-07
plot_16468,plot_16466,1.1193477888966874e-07
plot_6252,plot_16466,7.421475040978075e-08
plot_6377,plot_16466,4.129991449378602e-08
plot_6378,plot_16466,3.4855740610039264e-08
plot_16468,plot_16467,2.678442969006348e-07
plot_19496,plot_16467,5.513150360314289e-08
plot_6252,plot_16467,4.0296812721313935e-08
plot_6636,plot_16467,4.195451497688851e-08
plot_7160,plot_16467,8.745834534740642e-08
plot_16673,plot_16468,1.653547880458026e-07
plot_7160,plot_16468,9.544896420570466e-08
plot_2847,plot_16469,9.459095125081264e-06
plot_9782,plot_16469,1.4242690512317315e-05
plot_9814,plot_16469,3.694227035914053e-06
plot_16526,plot_16525,2.3851140147151953e-06
plot_16615,plot_16525,8.373623117009779e-07
plot_16619,plot_16525,4.015080914839989e-06
plot_16620,plot_16525,3.470399992654604e-06
plot_19259,plot_16525,5.713755677855597e-06
plot_6376,plot_16525,2.1012895287540294e-06
plot_7188,plot_16525,1.0080330144896852e-06
plot_7189,plot_16525,1.1702747962857022e-06
plot_16615,plot_16526,3.8518836669320346e-06
plot_16618,plot_16526,5.150276296856418e-06
plot_16619,plot_16526,1.1032377091383071e-06
plot_16620,plot_16526,3.3483087187486868e-06
plot_19259,plot_16526,2.6967542162805967e-06
plot_7188,plot_16526,9.534545395182709e-07
plot_7189,plot_16526,4.3916321230149605e-06
plot_7786,plot_16526,1.1903268692128253e-06
plot_16618,plot_16615,1.3624101198717157e-06
plot_16620,plot_16615,7.533460168217915e-07
plot_19259,plot_16615,1.236568167003928e-06
plot_7188,plot_16615,5.45368312002206e-06
plot_7189,plot_16615,5.972914559634219e-06
plot_7786,plot_16615,1.5886803500503798e-06
plot_16620,plot_16618,8.583616945934614e-07
plot_7188,plot_16618,7.382969118764922e-07
plot_7189,plot_16618,9.943399863785021e-07
plot_7786,plot_16618,1.4317563566467654e-06
plot_16620,plot_16619,1.3398193479048263e-05
plot_19259,plot_16619,9.942577377958987e-07
plot_6376,plot_16619,2.4095314439179895e-06
plot_7189,plot_16619,8.656583827036748e-07
plot_19259,plot_16620,9.663213022404211e-07
plot_6376,plot_16620,1.699449429300806e-06
plot_7189,plot_16620,9.152611456392142e-07
plot_16677,plot_16631,5.785628553623464e-06
plot_16700,plot_16631,2.477917873587689e-05
plot_16729,plot_16631,2.2622854011854887e-05
plot_16912,plot_16632,3.4697285278520984e-05
plot_16913,plot_16632,0.0009252215750269052
plot_16922,plot_16632,5.714672025300704e-06
plot_16955,plot_16632,0.00015222024269154387
plot_16999,plot_16632,1.899012191258365e-05
plot_17027,plot_16632,0.00012062987376628167
plot_17057,plot_16632,3.277802079427432e-05
plot_17086,plot_16632,3.328001768253651e-05
plot_16730,plot_16652,2.39267836518541e-10
plot_16824,plot_16652,2.445332650526652e-10
plot_16825,plot_16652,5.8056558054391825e-11
plot_16849,plot_16652,5.061874365437074e-08
plot_7667,plot_16652,9.781356346075053e-11
plot_7668,plot_16652,5.805644330375737e-11
plot_8987,plot_16652,3.6804903870976584e-06
plot_9783,plot_16652,2.4177324300668327e-11
plot_9784,plot_16652,8.603538109151205e-05
plot_6714,plot_16673,3.058332978844111e-07
plot_6716,plot_16673,1.6045413876339645e-07
plot_7085,plot_16673,2.0380806026733787e-07
plot_16678,plot_16677,6.633627708351267e-05
plot_16700,plot_16677,3.699616999921541e-05
plot_16729,plot_16677,9.585945232014199e-06
plot_17057,plot_16677,3.072299232523652e-06
plot_16700,plot_16678,1.0116909430001215e-05
plot_17057,plot_16678,3.7049528732293703e-06
plot_17086,plot_16678,3.5597163744927295e-06
plot_6344,plot_16694,1.258371558020644e-05
plot_6742,plot_16694,5.458237742769196e-06
plot_9012,plot_16694,4.1781589155071095e-06
plot_9013,plot_16694,3.805310787596994e-06
plot_18587,plot_16698,2.4984648571401657e-07
plot_7308,plot_16698,4.176688484134372e-07
plot_9007,plot_16698,7.91963017228654e-07
plot_9272,plot_16698,1.5413645243032738e-07
plot_9401,plot_16698,3.786798652280475e-07
plot_9426,plot_16698,3.7005534207119604e-07
plot_9821,plot_16698,2.532345578496549e-07
plot_16729,plot_16700,5.889945974374094e-05
plot_7163,plot_16700,9.044639758963625e-06
plot_16796,plot_16701,0.003357882327469944
plot_16799,plot_16701,0.003129199455507455
plot_16703,plot_16702,4.730488137356993e-06
plot_16705,plot_16702,6.7994732240996155e-06
plot_16706,plot_16702,3.452514558753851e-05
plot_16957,plot_16702,1.00922056049487e-05
plot_17024,plot_16702,8.76442928828644e-06
plot_17025,plot_16702,2.5090416100090583e-05
plot_17062,plot_16702,3.880193311492128e-06
plot_17084,plot_16702,1.0042546914902546e-05
plot_17085,plot_16702,3.225174805450169e-05
plot_16705,plot_16703,4.9568017908425845e-05
plot_16706,plot_16703,1.0601894746598102e-05
plot_17025,plot_16703,5.566636665709849e-06
plot_17062,plot_16703,4.85268370789259e-05
plot_17084,plot_16703,1.6833319844870027e-05
plot_17085,plot_16703,8.629104352346623e-06
plot_6209,plot_16703,6.242449423681154e-06
plot_16706,plot_16705,5.16296267955868e-05
plot_16957,plot_16705,5.5331518615213755e-06
plot_17024,plot_16705,4.273312221249919e-06
plot_17025,plot_16705,6.775995106326121e-06
plot_17062,plot_16705,1.0641178605600753e-05
plot_17084,plot_16705,1.6298184401588887e-05
plot_17085,plot_16705,1.1031654395519245e-05
plot_6209,plot_16705,6.009672459487827e-06
plot_16957,plot_16706,6.999063662943384e-06
plot_17024,plot_16706,5.538489712529771e-06
plot_17025,plot_16706,9.56984981126862e-06
plot_17062,plot_16706,7.882783905422559e-06
plot_17084,plot_16706,1.6660490616068306e-05
plot_17085,plot_16706,1.692560395664586e-05
plot_18403,plot_16709,5.8007850592270825e-09
plot_7628,plot_16709,1.2546716576556393e-08
plot_8980,plot_16709,7.421847734737296e-08
plot_7163,plot_16729,9.162962152877005e-06
plot_16731,plot_16730,7.560659599995047e-06
plot_16824,plot_16730,1.4799147742775507e-10
plot_16825,plot_16730,4.1261262317086647e-11
plot_16849,plot_16730,3.225450260269582e-08
plot_16999,plot_16730,1.5589641487553194e-06
plot_7667,plot_16730,5.919673897426835e-11
plot_7668,plot_16730,4.126118494933273e-11
plot_9784,plot_16730,2.3926792869918024e-10
plot_16911,plot_16731,1.2222695144525253e-05
plot_16995,plot_16731,5.384517813058184e-05
plot_16999,plot_16731,1.0926547926357254e-05
plot_6686,plot_16731,1.7349896734465223e-05
plot_16798,plot_16732,0.0025991211794590425
plot_16827,plot_16732,0.0004439596373293166
plot_16891,plot_16732,0.0021088830636598783
plot_16919,plot_16732,0.0004046979030598412
plot_6776,plot_16732,0.00028767394007214796
plot_18653,plot_16749,5.552773118379273e-07
plot_18969,plot_16749,3.993963900606847e-07
plot_19049,plot_16749,3.731278040838158e-07
plot_17019,plot_16750,8.639786544378171e-07
plot_19958,plot_16750,6.634592777947406e-07
plot_8840,plot_16750,3.8981928360402655e-06
plot_6294,plot_16753,1.7842786506902665e-07
plot_6575,plot_16753,2.480803828757695e-07
plot_6860,plot_16753,1.6570624253277546e-07
plot_7105,plot_16753,6.993797363939215e-07
plot_7106,plot_16753,1.8313751627240974e-06
plot_7120,plot_16753,1.9165481701002485e-07
plot_7121,plot_16753,3.983450649094552e-07
plot_7122,plot_16753,2.0849801278033456e-07
plot_19418,plot_16775,8.720164084405576e-07
plot_19461,plot_16775,6.940460147775105e-07
plot_19514,plot_16775,2.5410050939547074e-06
plot_19958,plot_16775,4.070263549674936e-06
plot_9745,plot_16775,1.3799941937922902e-06
plot_6249,plot_16782,5.674696171270241e-07
plot_6342,plot_16782,2.6201664260544836e-06
plot_6390,plot_16782,8.523382236179547e-07
plot_6391,plot_16782,7.016580090997075e-07
plot_6392,plot_16782,2.6265573807117706e-06
plot_6393,plot_16782,5.079710086296222e-07
plot_16797,plot_16796,0.00042771688398564545
plot_16799,plot_16796,0.002891556591680419
plot_16827,plot_16796,0.0002538383493528746
plot_16919,plot_16796,0.00025195215450099094
plot_6842,plot_16796,0.0003659295984495337
plot_16827,plot_16797,0.0007331127814301792
plot_16891,plot_16797,0.0007420770720592838
plot_16919,plot_16797,0.0009314338530985402
plot_19484,plot_16797,0.00042962165714349466
plot_6767,plot_16797,0.0008460143936832552
plot_6842,plot_16797,0.0011779527387808996
plot_16827,plot_16798,0.0015556622856404841
plot_16891,plot_16798,0.0011659168673734967
plot_16919,plot_16798,0.00039100322645240827
plot_6615,plot_16798,0.00018227890480793633
plot_6312,plot_16799,0.00028519199795502804
plot_17603,plot_16812,6.789807812984775e-08
plot_19847,plot_16819,2.77017316961281e-07
plot_6640,plot_16819,1.3223788236272044e-07
plot_6645,plot_16819,6.515419551609255e-08
plot_6694,plot_16819,1.11522882563227e-07
plot_6743,plot_16819,8.6678075257096e-08
plot_7167,plot_16819,5.269810037320554e-08
plot_7169,plot_16819,4.254521177239657e-08
plot_16822,plot_16821,5.1211526249471613e-05
plot_16823,plot_16821,9.316114876599793e-06
plot_16920,plot_16821,1.3627810655940406e-05
plot_5954,plot_16821,4.891077112860767e-06
plot_6309,plot_16821,3.304098101354412e-06
plot_6675,plot_16821,4.991762278890575e-06
plot_7191,plot_16821,9.335508123493574e-07
plot_16823,plot_16822,4.029918569041905e-06
plot_16920,plot_16822,1.5595862734325852e-05
plot_5954,plot_16822,4.355965582388878e-06
plot_6309,plot_16822,4.008880495877411e-06
plot_6675,plot_16822,5.769139807174998e-06
plot_6775,plot_16822,3.386338906401565e-06
plot_16920,plot_16823,2.7764394206604412e-05
plot_5954,plot_16823,4.557425790182835e-06
plot_6309,plot_16823,4.784916247700341e-06
plot_6775,plot_16823,9.455438531978997e-06
plot_16825,plot_16824,4.082493950416211e-10
plot_16849,plot_16824,2.9499311069844962e-08
plot_16863,plot_16824,2.3866656123014655e-11
plot_7667,plot_16824,7.88746613799161e-05
plot_7668,plot_16824,4.082485505579485e-10
plot_8987,plot_16824,6.768009958367852e-06
plot_9783,plot_16824,2.3866661145296623e-11
plot_9784,plot_16824,2.445333683289447e-10
plot_16849,plot_16825,2.364152738103309e-08
plot_7667,plot_16825,1.6330021876047501e-10
plot_7668,plot_16825,7.494262538402757e-05
plot_8987,plot_16825,5.527499509324114e-06
plot_9784,plot_16825,5.805658317287921e-11
plot_16859,plot_16826,7.741538388623975e-05
plot_17026,plot_16826,1.0962723150399762e-05
plot_17081,plot_16826,3.877741365357306e-05
plot_16891,plot_16827,0.0016296743801329397
plot_16919,plot_16827,0.0030079071226302738
plot_6312,plot_16827,0.00018887832622227935
plot_9839,plot_16831,2.3295113153945078e-07
plot_9840,plot_16831,6.750696200907999e-07
plot_8966,plot_16837,6.946190702099326e-08
plot_9228,plot_16837,3.1354539797407172e-09
plot_9758,plot_16837,1.7045644119826305e-08
plot_9788,plot_16837,4.3651443347113426e-09
plot_9806,plot_16837,1.5429230464313378e-08
plot_17090,plot_16838,1.5962660616115154e-07
plot_19416,plot_16838,3.078088580081189e-06
plot_8979,plot_16838,2.2139708790279348e-07
plot_8989,plot_16838,3.0775942662778485e-07
plot_8990,plot_16838,3.8436140172612295e-07
plot_9837,plot_16838,5.359649064541404e-07
plot_9842,plot_16838,1.4810761770075264e-07
plot_19934,plot_16844,1.0384691948227924e-05
plot_6742,plot_16844,2.9634758286184875e-05
plot_6751,plot_16844,5.057869720164355e-05
plot_6843,plot_16844,1.0261804198999982e-05
plot_6923,plot_16844,1.7898216002701494e-05
plot_16956,plot_16848,5.694849571260062e-05
plot_17758,plot_16848,4.1895642422273775e-05
plot_19426,plot_16848,8.960905994731939e-06
plot_6352,plot_16848,9.118420225685358e-06
plot_6844,plot_16848,9.963804526273448e-06
plot_16863,plot_16849,2.4426944047249843e-08
plot_16999,plot_16849,2.057906257727311e-06
plot_17081,plot_16849,3.4910775642487188e-06
plot_7667,plot_16849,2.949931130732278e-08
plot_7668,plot_16849,2.3641527241362815e-08
plot_9783,plot_16849,9.770777654752668e-09
plot_9784,plot_16849,2.0247497544324282e-08
plot_17026,plot_16859,2.9645134610722117e-05
plot_17081,plot_16859,1.4711021958142975e-05
plot_7667,plot_16863,2.3866731279391636e-11
plot_9783,plot_16863,6.653827075776627e-05
plot_19848,plot_16869,1.239346446679816e-08
plot_6444,plot_16869,1.0500032797484427e-08
plot_6703,plot_16869,2.5332291286533847e-08
plot_7286,plot_16869,4.873542669214565e-09
plot_7652,plot_16869,2.8672811383300257e-08
plot_7693,plot_16869,5.499441522088896e-09
plot_7815,plot_16869,8.253598954864104e-09
plot_6333,plot_16883,9.691901410814888e-08
plot_6334,plot_16883,2.882819735974047e-07
plot_7043,plot_16883,1.0132469978048452e-07
plot_7104,plot_16883,6.487949935513932e-08
plot_16919,plot_16891,0.0022009788000441717
plot_6767,plot_16891,0.0004969461932059767
plot_6776,plot_16891,0.00011624924634356453
plot_6350,plot_16894,0.00032869877459361336
plot_6351,plot_16894,0.0005779391417953021
plot_6686,plot_16894,0.0003484326531646158
plot_6748,plot_16894,0.002029045655334649
plot_6749,plot_16894,0.0020109446452794754
plot_16973,plot_16902,1.7146242503145928e-06
plot_6253,plot_16902,2.540213929863555e-06
plot_7119,plot_16902,1.4986986066683183e-06
plot_9886,plot_16902,6.456554412260084e-07
plot_16913,plot_16908,0.0004495305573742279
plot_16955,plot_16908,0.0017498554805146617
plot_17027,plot_16908,0.0035797586769357893
plot_17086,plot_16908,0.00021894956297087396
plot_6311,plot_16908,0.0003487519386045846
plot_16912,plot_16911,3.5442698520460905e-05
plot_16995,plot_16911,7.202605253475364e-05
plot_16999,plot_16911,1.6152296992569427e-05
plot_17081,plot_16911,6.146582344978546e-06
plot_6668,plot_16911,0.0006703467268359007
plot_6686,plot_16911,8.779123454685445e-06
plot_16913,plot_16912,0.00028505484741684863
plot_16955,plot_16912,0.0001424748652706061
plot_16995,plot_16912,8.805660203847588e-06
plot_16999,plot_16912,2.3410014344585938e-05
plot_6668,plot_16912,0.001059930975816721
plot_16955,plot_16913,0.0009008700959021723
plot_17027,plot_16913,0.0006115563330055009
plot_17057,plot_16913,0.00018333506278266589
plot_17086,plot_16913,0.0009284223873281741
plot_6767,plot_16919,0.00042832922855446515
plot_5954,plot_16920,5.4497268243633776e-06
plot_6309,plot_16920,5.062169340758357e-06
plot_6675,plot_16920,4.4432618588876395e-06
plot_6775,plot_16920,6.123778257609696e-06
plot_7190,plot_16920,2.510255934782027e-06
plot_16999,plot_16922,1.2322052071881542e-05
plot_17057,plot_16922,3.5808678598285223e-05
plot_17080,plot_16922,5.4639751477050444e-05
plot_6485,plot_16922,1.5079996088751769e-05
plot_17737,plot_16934,3.015054212002018e-06
plot_18991,plot_16934,5.874452544464476e-06
plot_19536,plot_16934,5.907146708750184e-06
plot_7409,plot_16934,3.4989289453439267e-06
plot_18650,plot_16937,3.8474753622052377e-07
plot_18651,plot_16937,2.616742133470603e-07
plot_9007,plot_16937,3.1138989266340146e-07
plot_9284,plot_16937,3.84639304667452e-07
plot_9344,plot_16937,5.741306103679113e-07
plot_9401,plot_16937,5.898858109875032e-07
plot_9426,plot_16937,4.553150603718189e-07
plot_8232,plot_16942,6.105583021355291e-08
plot_17027,plot_16955,0.0023647758134463705
plot_17086,plot_16955,0.00021948385274909145
plot_6310,plot_16955,0.00032401033128277217
plot_6311,plot_16955,0.00044484600770935615
plot_16987,plot_16956,1.0953820933059238e-05
plot_17758,plot_16956,3.5988499734421116e-05
plot_19426,plot_16956,8.34660930726943e-06
plot_6844,plot_16956,1.2285538565646608e-05
plot_6846,plot_16956,1.619674353145422e-05
plot_17024,plot_16957,1.0832170217306112e-05
plot_17025,plot_16957,8.948783793311866e-06
plot_17085,plot_16957,4.3896941527569154e-05
plot_6202,plot_16957,1.7078060363944733e-05
plot_6209,plot_16957,9.365774715877214e-06
plot_19723,plot_16962,2.265915165575619e-06
plot_8230,plot_16962,1.233824272094813e-05
plot_6245,plot_16973,4.902597471945731e-07
plot_6253,plot_16973,7.761727034747061e-07
plot_6575,plot_16973,2.5223280891895494e-07
plot_7119,plot_16973,1.5269248179928377e-06
plot_7120,plot_16973,1.627378180566813e-06
plot_7121,plot_16973,2.101052671238428e-07
plot_9886,plot_16973,1.1746717674803906e-06
plot_7276,plot_16978,8.243895829662797e-07
plot_7280,plot_16978,8.87856564718858e-07
plot_7284,plot_16978,5.306277691862355e-07
plot_7451,plot_16978,2.091327365782548e-06
plot_7452,plot_16978,9.130215390591544e-06
plot_7553,plot_16978,6.105284173887022e-07
plot_7599,plot_16978,2.144644734938394e-06
plot_7635,plot_16978,6.3445360913939725e-06
plot_19388,plot_16986,1.4553694931443637e-06
plot_6328,plot_16986,1.294950145933284e-06
plot_6576,plot_16986,4.549197927779049e-06
plot_6654,plot_16986,5.9386546220411916e-06
plot_17758,plot_16987,1.1031753617695612e-05
plot_6616,plot_16987,1.2854196730263356e-05
plot_6841,plot_16987,0.0005064205198468645
plot_6844,plot_16987,1.5077548471161769e-05
plot_6846,plot_16987,8.724123315033354e-05
plot_16999,plot_16995,1.2581266738273413e-05
plot_6686,plot_16995,1.1734849644381787e-05
plot_17057,plot_16999,1.171542515659016e-05
plot_17080,plot_16999,7.014710166947634e-06
plot_17081,plot_16999,2.08435375010537e-05
plot_19488,plot_17014,2.954573054180772e-07
plot_19589,plot_17014,1.6234394652570081e-06
plot_6491,plot_17014,1.0224522225034117e-06
plot_6716,plot_17014,1.4776745268009988e-07
plot_7085,plot_17014,1.8360770412529046e-07
plot_19514,plot_17019,2.487372779683202e-06
plot_19958,plot_17019,8.392227577350806e-07
plot_8840,plot_17019,8.583447955585698e-07
plot_17025,plot_17024,6.086437420351665e-05
plot_17085,plot_17024,1.922628908511078e-05
plot_6750,plot_17024,0.0001790224054068952
plot_17084,plot_17025,1.7909456949414675e-05
plot_17085,plot_17025,1.7251167908905277e-05
plot_17081,plot_17026,1.751426293519124e-05
plot_6486,plot_17026,1.1699954877796925e-05
plot_17086,plot_17027,0.00025213339067151015
plot_6311,plot_17027,0.00030363314540106357
